Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"Vreftrim","VBIAS_VALUE_CODE11",180130,"Parametric","",1.5,2.5,"V",2.06627,2.21033,2.14889,0.0277492,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE12",180140,"Parametric","",1.5,2.5,"V",2.08557,2.23127,2.16908,0.0280579,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE13",180150,"Parametric","",1.5,2.5,"V",2.10406,2.25108,2.18843,0.0283472,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE14",180160,"Parametric","",1.5,2.5,"V",2.12324,2.27111,2.208,0.0286139,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE15",180170,"Parametric","",1.5,2.5,"V",2.1418,2.2912,2.22731,0.0289138,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE16",180180,"Parametric","",1.5,2.5,"V",1.55271,1.66159,1.61401,0.0204962,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE17",180190,"Parametric","",1.5,2.5,"V",1.5715,1.68157,1.63338,0.0207293,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE18",180200,"Parametric","",1.5,2.5,"V",1.59045,1.70195,1.65298,0.0210003,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE19",180210,"Parametric","",1.5,2.5,"V",1.6094,1.72159,1.67241,0.0212157,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE20",180220,"Parametric","",1.5,2.5,"V",1.6287,1.74253,1.6928,0.0215018,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE21",180230,"Parametric","",1.5,2.5,"V",1.64754,1.76256,1.71222,0.021733,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE22",180240,"Parametric","",1.5,2.5,"V",1.66672,1.7826,1.73186,0.0219945,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE23",180250,"Parametric","",1.5,2.5,"V",1.68544,1.80275,1.75135,0.0222563,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE24",180260,"Parametric","",1.5,2.5,"V",1.70479,1.82438,1.77241,0.0225595,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE25",180270,"Parametric","",1.5,2.5,"V",1.72352,1.84464,1.79193,0.0228229,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE26",180280,"Parametric","",1.5,2.5,"V",1.74281,1.86473,1.81162,0.0231028,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE27",180290,"Parametric","",1.5,2.5,"V",1.7616,1.88482,1.83112,0.0233504,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE28",180300,"Parametric","",1.5,2.5,"V",1.78089,1.90588,1.85149,0.0236289,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE29",180310,"Parametric","",1.5,2.5,"V",1.79996,1.92608,1.87105,0.0238951,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE30",180320,"Parametric","",1.5,2.5,"V",1.81886,1.94601,1.89071,0.0241752,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE31",180330,"Parametric","",1.5,2.5,"V",1.83775,1.96616,1.91021,0.0244204,84,0,0.849359,***
"Vreftrim","VREF_TRIM_CODE",180010,"Parametric","",0,31,"Code",23,29,25.4643,1.24616,84,0,0.849359,***
"Vreftrim","VBIAS_BEST_FIT_VALUE",180340,"Parametric","",1.77,1.83,"V",1.7904,1.80958,1.80076,0.00583147,84,0,0.849359,***
"SS_Current_Trim","SS_CURRENT_CODE0",220040,"Parametric","",-16,-6,"uA",-11.511,-9.975,-10.8018,0.385031,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE1",220050,"Parametric","",-16,-6,"uA",-11.671,-10.117,-10.956,0.389947,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE2",220060,"Parametric","",-16,-6,"uA",-11.828,-10.254,-11.1015,0.394466,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE3",220070,"Parametric","",-16,-6,"uA",-11.968,-10.378,-11.2361,0.398135,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE4",220080,"Parametric","",-16,-6,"uA",-12.15,-10.535,-11.4062,0.403583,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE5",220090,"Parametric","",-16,-6,"uA",-12.308,-10.67,-11.5492,0.408451,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE6",220100,"Parametric","",-16,-6,"uA",-12.475,-10.824,-11.7124,0.412995,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE7",220110,"Parametric","",-16,-6,"uA",-12.67,-10.999,-11.8962,0.418641,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE8",220120,"Parametric","",-16,-6,"uA",-12.853,-11.154,-12.0701,0.424046,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE9",220130,"Parametric","",-16,-6,"uA",-13.025,-11.309,-12.2316,0.428918,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE10",220140,"Parametric","",-16,-6,"uA",-13.218,-11.481,-12.4151,0.434251,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE11",220150,"Parametric","",-16,-6,"uA",-13.436,-11.674,-12.6219,0.440407,84,0,1.27558,***
