Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"A244_IOZLH_550_R","passCurrentHigh_uA",24410760,"Parametric","AP54RHC244_TRUTH_TABLE",-0.22,0.22,"uA",0.001,0.024,0.00825,0.00869729,8.11555,8.74794,8.11555,1,0,0,0.012,91.217
"A244_T_PD_R","T_EDGE_HI_VCCY_4.5000",24418690,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,6.9,"nS",6.48,6.89,6.6175,0.121861,0.772741,***,0.772741,1,0,0,110.345,1026.44
"A244_T_PD_R","T_SKEW_HI_VCCY_4.5000",24418700,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,1,"nS",0.41,0.41,0.41,0,***,***,***,1,0,0,0.012,1026.44
"A244_T_PD_R","T_EDGE_LO_VCCY_4.5000",24418850,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,6.9,"nS",6.77,6.98,6.89,0.0748331,0.0445435,***,0.0445435,1,1,0,104.543,1026.44
"A244_T_PD_R","T_SKEW_LO_VCCY_4.5000",24418860,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,1,"nS",0.21,0.21,0.21,0,***,***,***,1,0,0,0.011,1026.44
"A244_T_PD_R","T_EDGE_HI_VCCY_3.0000",24418730,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,9.75,"nS",7.89,8.24,8.02625,0.103914,5.52939,***,5.52939,1,0,0,102.122,1026.44
"A244_T_PD_R","T_SKEW_HI_VCCY_3.0000",24418740,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,1,"nS",0.35,0.35,0.35,0,***,***,***,1,0,0,0.015,1026.44
"A244_T_PD_R","T_EDGE_LO_VCCY_3.0000",24418890,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,9.75,"nS",8.59,8.89,8.77875,0.0870858,3.7176,***,3.7176,1,0,0,100.035,1026.44
"A244_T_PD_R","T_SKEW_LO_VCCY_3.0000",24418900,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,1,"nS",0.3,0.3,0.3,0,***,***,***,1,0,0,0.012,1026.44
"A244_T_PD_R","T_EDGE_HI_VCCY_2.3000",24418770,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,13.5,"nS",9.99,10.38,10.1338,0.116856,9.60226,***,9.60226,1,0,0,101.255,1026.44
"A244_T_PD_R","T_SKEW_HI_VCCY_2.3000",24418780,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,1.5,"nS",0.39,0.39,0.39,0,***,***,***,1,0,0,0.01,1026.44
"A244_T_PD_R","T_EDGE_LO_VCCY_2.3000",24418930,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,13.5,"nS",10.56,11.26,11.0275,0.203943,4.04116,***,4.04116,1,0,0,99.844,1026.44
"A244_T_PD_R","T_SKEW_LO_VCCY_2.3000",24418940,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,1.5,"nS",0.7,0.7,0.7,0,***,***,***,1,0,0,0.012,1026.44
"A244_T_PD_R","T_EDGE_HI_VCCY_1.6500",24418810,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,20.5,"nS",14.99,15.49,15.1888,0.13984,12.6603,***,12.6603,1,0,0,100.917,1026.44
"A244_T_PD_R","T_SKEW_HI_VCCY_1.6500",24418820,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,2,"nS",0.5,0.5,0.5,0,***,***,***,1,0,0,0.012,1026.44
"A244_T_PD_R","T_EDGE_LO_VCCY_1.6500",24418970,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,20.5,"nS",15.66,17.25,16.855,0.50729,2.39508,***,2.39508,1,0,0,99.146,1026.44
"A244_T_PD_R","T_SKEW_LO_VCCY_1.6500",24418972,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,2,"nS",1.59,1.59,1.59,0,***,***,***,1,0,0,0.011,1026.44
"A244_T_PD_R","T_EDGE_HI_VCCY_1.4000",24418976,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,45,"nS",20.89,21.74,21.2713,0.245441,32.2261,***,32.2261,1,0,0,101.884,1026.44
"A244_T_PD_R","T_SKEW_HI_VCCY_1.4000",24418980,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,2,"nS",0.85,0.85,0.85,0,***,***,***,1,0,0,0.01,1026.44
"A244_T_PD_R","T_EDGE_LO_VCCY_1.4000",24418974,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,45,"nS",19.69,21.5,21.02,0.591801,13.5068,***,13.5068,1,0,0,98.993,1026.44
"A244_T_PD_R","T_SKEW_LO_VCCY_1.4000",24418978,"Parametric","AP54RHC244_TRAFFIC_ALL_OUT",***,2,"nS",1.81,1.81,1.81,0,***,***,***,1,0,0,0.01,1026.44
