Test Suite,Test Method,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cp,Cpk,Cpl,Cpu,Device#,Pass#,Pass%,Fail#,Fail%,Alarm#,Time,TS Time
"Gross_Functional_EN_FCB_FAULTB_OFF","","FAULT_SET_OFF_HIGH",30100,"Parametric","",1.6,2.3,"V",1.92485,1.98057,1.94576,0.0208052,5.60756,5.53959,5.53959,5.67554,5,5,100,0,0,0,0.395111,***
"Gross_Functional_EN_FCB_FAULTB_OFF","","FAULT_RESET_VOUT_HIGH",30110,"Parametric","",4.85,5.1,"V",4.99987,5.00012,4.99997,9.51612e-05,437.853,350.381,525.326,350.381,5,5,100,0,0,0,0.395111,***
"Gross_Functional_EN_FCB_FAULTB_OFF","","FAULT_RESET_OFF_LOW",30120,"Parametric","",0,0.5,"V",0.000657336,0.000714251,0.000691485,3.11737e-05,2673.19,7.39389,7.39389,5338.99,5,5,100,0,0,0,0.395111,***
"EN_pullup_resistor","","EN0V_PULLUP_RES",50010,"Parametric","",155,230,"Kohm",193.987,204.792,199.297,4.69522,2.66228,2.17972,3.14484,2.17972,5,5,100,0,0,0,0.0799292,***
"EN_pullup_resistor","","EN1V_PULLUP_RES",50020,"Parametric","",155,230,"Kohm",193.98,204.74,199.313,4.61735,2.70718,2.21536,3.199,2.21536,5,5,100,0,0,0,0.0799292,***
"EN_pullup_resistor","","EN0V_Current",50030,"Parametric","",-11,-7,"uA",-9.27899,-8.78942,-9.03573,0.212027,3.14426,3.08808,3.08808,3.20044,5,5,100,0,0,0,0.0799292,***
"EN_pullup_resistor","","EN1V_Current",50040,"Parametric","",-5.5,-3,"uA",-4.12413,-3.9074,-4.01551,0.0927041,4.49459,3.65144,5.33773,3.65144,5,5,100,0,0,0,0.0799292,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVDD_VDD_5V_VIN_5V_LOAD_4A",861630,"Parametric","",0,200,"uA",154.803,166.603,160.108,4.53859,7.34442,2.92983,11.759,2.92983,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVIN_VDD_5V_VIN_5V_LOAD_4A",861640,"Parametric","",1,2,"mA",1.37115,1.45026,1.42006,0.0318748,5.22879,4.39278,4.39278,6.06481,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","LOAD_CURRENT_READBACK_VDD_5V_VIN_5V_LOAD_4A",861650,"Parametric","",3.5,4.1,"A",3.61875,3.62032,3.61943,0.00061449,162.736,64.7839,64.7839,260.689,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVDD_VDD_5V_VIN_28V_LOAD_4A",861660,"Parametric","",0,200,"uA",154.017,165.499,159.413,4.25825,7.82795,3.1771,12.4788,3.1771,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVIN_VDD_5V_VIN_28V_LOAD_4A",861670,"Parametric","",1,2,"mA",1.38901,1.43482,1.40357,0.0185511,8.98417,7.25144,7.25144,10.7169,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","LOAD_CURRENT_READBACK_VDD_5V_VIN_28V_LOAD_4A",861680,"Parametric","",3.5,4.1,"A",3.62442,3.62687,3.62597,0.000971662,102.916,43.2141,43.2141,162.619,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVDD_VDD_5V_VIN_50V_LOAD_4A",861690,"Parametric","",0,200,"uA",154.875,166.195,159.742,4.54496,7.33413,2.95255,11.7157,2.95255,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVIN_VDD_5V_VIN_50V_LOAD_4A",861700,"Parametric","",1,2,"mA",1.40195,1.45798,1.43059,0.0265621,6.2746,5.40354,5.40354,7.14565,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","LOAD_CURRENT_READBACK_VDD_5V_VIN_50V_LOAD_4A",861710,"Parametric","",3.5,4.1,"A",3.62488,3.62759,3.62568,0.00111352,89.8056,37.6221,37.6221,141.989,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVDD_VDD_28V_VIN_5V_LOAD_4A",861720,"Parametric","",0,500,"uA",481.246,482.546,482.011,0.558615,149.178,10.7342,287.623,10.7342,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVIN_VDD_28V_VIN_5V_LOAD_4A",861730,"Parametric","",1,2,"mA",1.28894,1.35296,1.32553,0.0287793,5.7912,3.77044,3.77044,7.81197,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","LOAD_CURRENT_READBACK_VDD_28V_VIN_5V_LOAD_4A",861740,"Parametric","",3.5,4.1,"A",3.61534,3.61781,3.61656,0.000960718,104.089,40.4427,40.4427,167.735,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVDD_VDD_28V_VIN_28V_LOAD_4A",861750,"Parametric","",0,200,"uA",163.075,175.699,168.871,4.81305,6.92562,2.15591,11.6953,2.15591,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVIN_VDD_28V_VIN_28V_LOAD_4A",861760,"Parametric","",1,2,"mA",1.40605,1.44427,1.4308,0.0161782,10.3019,8.87619,8.87619,11.7277,5,5,100,0,0,0,0.342969,***
